state,year,population,violent crime total,murder and nonnegligent manslaughter,forcible rape,robbery,aggravated assault,property crime total,burglary,larceny-theft,motor vehicle theft,violent crime rate,murder and nonnegligent manslaughter rate,forcible rape rate,robbery rate,aggravated assault rate,property crime rate,burglary rate,larceny-theft rate,motor vehicle theft rate
North Carolina,1979,5606000.0,25009.0,600.0,1137.0,4327.0,18945.0,220113.0,72687.0,134903.0,12523.0,446.1,10.7,20.3,77.2,337.9,3926.4,1296.6,2406.4,223.4
North Carolina,1980,5843665.0,26589.0,619.0,1324.0,4810.0,19836.0,244585.0,83150.0,148804.0,12631.0,455.0,10.6,22.7,82.3,339.4,4185.5,1422.9,2546.4,216.1
North Carolina,1981,5951000.0,25986.0,541.0,1351.0,4809.0,19285.0,243012.0,79545.0,151679.0,11788.0,436.7,9.1,22.7,80.8,324.1,4083.5,1336.7,2548.8,198.1
North Carolina,1982,6019000.0,26865.0,545.0,1322.0,5168.0,19830.0,246593.0,78787.0,156701.0,11105.0,446.3,9.1,22.0,85.9,329.5,4096.9,1309.0,2603.4,184.5
North Carolina,1983,6082000.0,24911.0,490.0,1332.0,4840.0,18249.0,229540.0,72348.0,147068.0,10124.0,409.6,8.1,21.9,79.6,300.0,3774.1,1189.5,2418.1,166.5
North Carolina,1984,6165000.0,24885.0,539.0,1330.0,4612.0,18404.0,224437.0,69747.0,143700.0,10990.0,403.6,8.7,21.6,74.8,298.5,3640.5,1131.3,2330.9,178.3
North Carolina,1985,6255000.0,26327.0,520.0,1488.0,4893.0,19426.0,231465.0,71985.0,147530.0,11950.0,420.9,8.3,23.8,78.2,310.6,3700.5,1150.8,2358.6,191.0
North Carolina,1986,6331000.0,30128.0,515.0,1673.0,5551.0,22389.0,244121.0,77557.0,153378.0,13186.0,475.9,8.1,26.4,87.7,353.6,3856.0,1225.0,2422.7,208.3
North Carolina,1987,6413000.0,31039.0,519.0,1863.0,6023.0,22634.0,267157.0,86964.0,165841.0,14352.0,484.0,8.1,29.1,93.9,352.9,4165.9,1356.1,2586.0,223.8
North Carolina,1988,6526000.0,32753.0,510.0,1833.0,7085.0,23325.0,284557.0,90791.0,177426.0,16340.0,501.9,7.8,28.1,108.6,357.4,4360.4,1391.2,2718.8,250.4
North Carolina,1989,6571000.0,35902.0,584.0,1964.0,8770.0,24584.0,309323.0,98792.0,191783.0,18748.0,546.4,8.9,29.9,133.5,374.1,4707.4,1503.5,2918.6,285.3
North Carolina,1990,6628637.0,41332.0,711.0,2272.0,10082.0,28267.0,322306.0,101444.0,202059.0,18803.0,623.5,10.7,34.3,152.1,426.4,4862.3,1530.4,3048.3,283.7
North Carolina,1991,6737000.0,44355.0,769.0,2331.0,11990.0,29265.0,352368.0,114009.0,218192.0,20167.0,658.4,11.4,34.6,178.0,434.4,5230.3,1692.3,3238.7,299.3
North Carolina,1992,6843000.0,46600.0,723.0,2455.0,12784.0,30638.0,350447.0,113117.0,217717.0,19613.0,681.0,10.6,35.9,186.8,447.7,5121.2,1653.0,3181.6,286.6
North Carolina,1993,6945000.0,47178.0,785.0,2379.0,13364.0,30650.0,345377.0,105270.0,220071.0,20036.0,679.3,11.3,34.3,192.4,441.3,4973.0,1515.8,3168.8,288.5
North Carolina,1994,7070000.0,46308.0,772.0,2334.0,12811.0,30391.0,351397.0,104118.0,225937.0,21342.0,655.0,10.9,33.0,181.2,429.9,4970.3,1472.7,3195.7,301.9
North Carolina,1995,7195000.0,46508.0,677.0,2320.0,12896.0,30615.0,359256.0,101995.0,234911.0,22350.0,646.4,9.4,32.2,179.2,425.5,4993.1,1417.6,3264.9,310.6
North Carolina,1996,7323000.0,43068.0,619.0,2289.0,12001.0,28159.0,361616.0,98539.0,238511.0,24566.0,588.1,8.5,31.3,163.9,384.5,4938.1,1345.6,3257.0,335.5
North Carolina,1997,7425000.0,45071.0,614.0,2348.0,12817.0,29292.0,362672.0,100002.0,238228.0,24442.0,607.0,8.3,31.6,172.6,394.5,4884.5,1346.8,3208.5,329.2
North Carolina,1998,7546000.0,43723.0,612.0,2311.0,12133.0,28667.0,357892.0,99951.0,233325.0,24616.0,579.4,8.1,30.6,160.8,379.9,4742.8,1324.6,3092.0,326.2
North Carolina,1999,7650789.0,41474.0,552.0,2155.0,12087.0,26680.0,354497.0,98457.0,230463.0,25577.0,542.1,7.2,28.2,158.0,348.7,4633.5,1286.9,3012.3,334.3
North Carolina,2000,8049313.0,40051.0,560.0,2181.0,12595.0,24715.0,355921.0,97888.0,232767.0,25266.0,497.6,7.0,27.1,156.5,307.0,4421.8,1216.1,2891.8,313.9
North Carolina,2001,8206105.0,40465.0,505.0,2083.0,13304.0,24573.0,363777.0,101889.0,237241.0,24647.0,493.1,6.2,25.4,162.1,299.4,4433.0,1241.6,2891.0,300.3
North Carolina,2002,8305820.0,39118.0,548.0,2196.0,12205.0,24169.0,353708.0,99535.0,229307.0,24866.0,471.0,6.6,26.4,146.9,291.0,4258.6,1198.4,2760.8,299.4
North Carolina,2003,8421190.0,38243.0,506.0,2139.0,12229.0,23369.0,359660.0,100687.0,232081.0,26892.0,454.1,6.0,25.4,145.2,277.5,4270.9,1195.6,2755.9,319.3
North Carolina,2004,8540468.0,38244.0,532.0,2339.0,11782.0,23591.0,355328.0,101193.0,227147.0,26988.0,447.8,6.2,27.4,138.0,276.2,4160.5,1184.9,2659.7,316.0
North Carolina,2005,8672459.0,40650.0,585.0,2302.0,12635.0,25128.0,353855.0,104298.0,221091.0,28466.0,469.0,6.7,26.5,145.7,289.7,4080.0,1202.6,2549.0,328.0
North Carolina,2006,8856505.0,42088.0,539.0,2495.0,13468.0,25586.0,364549.0,107333.0,227114.0,30102.0,475.2,6.1,28.2,152.1,288.9,4116.2,1211.9,2564.4,339.9
North Carolina,2007,9061032.0,42231.0,584.0,2386.0,13534.0,25727.0,369893.0,108700.0,233241.0,27952.0,466.1,6.4,26.3,149.4,283.9,4082.2,1199.6,2574.1,308.5
North Carolina,2008,9222414.0,43125.0,599.0,2296.0,14323.0,25907.0,372763.0,111556.0,234480.0,26727.0,467.6,6.5,24.9,155.3,280.9,4041.9,1209.6,2542.5,289.8
North Carolina,2009,9380884.0,37946.0,489.0,2306.0,11825.0,23326.0,343707.0,107830.0,215923.0,19954.0,404.5,5.2,24.6,126.1,248.7,3663.9,1149.5,2301.7,212.7
North Carolina,2010,9560234.0,34679.0,474.0,2002.0,9620.0,22583.0,329202.0,102826.0,208057.0,18319.0,362.7,5.0,20.9,100.6,236.2,3443.5,1075.6,2176.3,191.6
North Carolina,2011,9651103.0,33421.0,498.0,1959.0,9448.0,21516.0,337806.0,105534.0,215453.0,16819.0,346.3,5.2,20.3,97.9,222.9,3500.2,1093.5,2232.4,174.3
North Carolina,2012,9752073.0,34464.0,479.0,1984.0,9392.0,22609.0,328594.0,99323.0,213151.0,16120.0,353.4,4.9,20.3,96.3,231.8,3369.5,1018.5,2185.7,165.3
North Dakota,1960,632446.0,90.0,3.0,14.0,40.0,33.0,5545.0,1252.0,3863.0,430.0,14.2,0.5,2.2,6.3,5.2,876.8,198.0,610.8,68.0
North Dakota,1961,640000.0,160.0,6.0,33.0,68.0,53.0,5557.0,1286.0,3822.0,449.0,25.0,0.9,5.2,10.6,8.3,868.3,200.9,597.2,70.2
North Dakota,1962,642000.0,128.0,8.0,27.0,40.0,53.0,5999.0,1217.0,4246.0,536.0,19.9,1.2,4.2,6.2,8.3,934.4,189.6,661.4,83.5
North Dakota,1963,634000.0,182.0,13.0,22.0,61.0,86.0,6408.0,1207.0,4590.0,611.0,28.7,2.1,3.5,9.6,13.6,1010.7,190.4,724.0,96.4
North Dakota,1964,645000.0,229.0,6.0,45.0,56.0,122.0,6817.0,1546.0,4687.0,584.0,35.5,0.9,7.0,8.7,18.9,1056.9,239.7,726.7,90.5
North Dakota,1965,652000.0,223.0,6.0,33.0,30.0,154.0,6729.0,1348.0,4880.0,501.0,34.2,0.9,5.1,4.6,23.6,1032.1,206.7,748.5,76.8
